K-1,¡ãC,,,,,,,,,,,,,,,,,,,,,,,,,
No,Date,Time,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24
436,3/11/2024,2:53:43,29.8,29.9,29.6,29.4,29.2,29,28.2,26.8,1999.9,31,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
437,3/11/2024,2:53:53,29.7,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
438,3/11/2024,2:54:03,29.7,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,30.9,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
439,3/11/2024,2:54:13,29.7,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
440,3/11/2024,2:54:23,29.7,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,30.9,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.9
441,3/11/2024,2:54:33,29.8,29.9,29.6,29.4,29.2,29,28.2,26.8,1999.9,31,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.5,29.4,25.6,1999.9,25.6,25.8
442,3/11/2024,2:54:43,29.7,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,30.9,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
443,3/11/2024,2:54:53,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,30.9,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.9
444,3/11/2024,2:55:03,29.7,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
445,3/11/2024,2:55:14,29.7,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,30.9,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
446,3/11/2024,2:55:24,29.7,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,30.9,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
447,3/11/2024,2:55:34,29.7,29.8,29.6,29.3,29.2,29,28.2,26.8,1999.9,30.9,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.9
448,3/11/2024,2:55:44,29.7,29.8,29.6,29.3,29.2,29,28.2,26.8,1999.9,30.9,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
449,3/11/2024,2:55:54,29.7,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,30.9,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.7,25.9
450,3/11/2024,2:56:04,29.7,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,30.9,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
451,3/11/2024,2:56:14,29.7,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,30.9,28.7,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
452,3/11/2024,2:56:24,29.7,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,30.9,28.7,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
453,3/11/2024,2:56:34,29.7,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,30.9,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
454,3/11/2024,2:56:44,29.7,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,30.9,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
455,3/11/2024,2:56:55,29.7,29.8,29.6,29.3,29.2,29,28.2,26.8,1999.9,30.9,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
456,3/11/2024,2:57:05,29.7,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,30.9,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.9
457,3/11/2024,2:57:15,29.7,29.8,29.6,29.3,29.2,29,28.2,26.8,1999.9,30.9,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
458,3/11/2024,2:57:25,29.8,29.9,29.6,29.4,29.2,29,28.2,26.8,1999.9,30.9,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.3,25.6,1999.9,25.6,25.9
459,3/11/2024,2:57:35,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
460,3/11/2024,2:57:45,29.7,29.8,29.6,29.3,29.2,29,28.2,26.8,1999.9,31,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
461,3/11/2024,2:57:55,29.8,29.9,29.6,29.4,29.2,29,28.2,26.8,1999.9,31,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.9
462,3/11/2024,2:58:05,29.7,29.8,29.6,29.3,29.2,29,28.2,26.8,1999.9,31,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
463,3/11/2024,2:58:15,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.9
464,3/11/2024,2:58:25,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
465,3/11/2024,2:58:36,29.7,29.8,29.6,29.3,29.2,29,28.2,26.8,1999.9,31,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
466,3/11/2024,2:58:46,29.7,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
467,3/11/2024,2:58:56,29.8,29.9,29.6,29.4,29.2,29,28.2,26.8,1999.9,31,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.9
468,3/11/2024,2:59:06,29.7,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
469,3/11/2024,2:59:16,29.7,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
470,3/11/2024,2:59:26,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
471,3/11/2024,2:59:36,29.7,29.8,29.6,29.3,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.9
472,3/11/2024,2:59:46,29.7,29.8,29.6,29.3,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.3,25.6,1999.9,25.6,25.9
473,3/11/2024,2:59:56,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.4,29.4,29.3,25.6,1999.9,25.6,25.8
474,3/11/2024,3:00:06,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
475,3/11/2024,3:00:17,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
476,3/11/2024,3:00:27,29.7,29.8,29.6,29.3,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
477,3/11/2024,3:00:37,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
478,3/11/2024,3:00:47,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
479,3/11/2024,3:00:57,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.2,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.9
480,3/11/2024,3:01:07,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.2,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.9
481,3/11/2024,3:01:17,29.7,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.2,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
482,3/11/2024,3:01:27,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.2,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
483,3/11/2024,3:01:37,29.7,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.2,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
484,3/11/2024,3:01:47,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.2,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
485,3/11/2024,3:01:58,29.7,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.2,28.9,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.9
486,3/11/2024,3:02:08,29.7,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.2,28.9,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.9
487,3/11/2024,3:02:18,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.2,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.9
488,3/11/2024,3:02:28,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.2,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
489,3/11/2024,3:02:38,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.2,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.9
490,3/11/2024,3:02:48,29.7,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.2,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.9
491,3/11/2024,3:02:58,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.2,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
492,3/11/2024,3:03:08,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.9
493,3/11/2024,3:03:18,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.9
494,3/11/2024,3:03:28,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
495,3/11/2024,3:03:39,29.7,29.8,29.6,29.3,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
496,3/11/2024,3:03:49,29.7,29.8,29.6,29.3,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
497,3/11/2024,3:03:59,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
498,3/11/2024,3:04:09,29.7,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.9
499,3/11/2024,3:04:19,29.7,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.9
500,3/11/2024,3:04:29,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.9
501,3/11/2024,3:04:39,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.5,29.4,25.6,1999.9,25.6,25.8
502,3/11/2024,3:04:49,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
503,3/11/2024,3:04:59,29.7,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
504,3/11/2024,3:05:09,29.7,29.8,29.6,29.3,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
505,3/11/2024,3:05:20,29.7,29.8,29.6,29.3,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.9
506,3/11/2024,3:05:30,29.7,29.8,29.6,29.3,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.9
507,3/11/2024,3:05:40,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
508,3/11/2024,3:05:50,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.9
509,3/11/2024,3:06:00,29.7,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.9
510,3/11/2024,3:06:10,29.7,29.8,29.6,29.3,29.2,29,28.2,26.8,1999.9,31.2,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.9
511,3/11/2024,3:06:20,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
512,3/11/2024,3:06:30,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.2,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
513,3/11/2024,3:06:40,29.8,29.8,29.6,29.4,29.2,29,28.2,26.7,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
514,3/11/2024,3:06:50,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.5,29.4,25.6,1999.9,25.6,25.8
515,3/11/2024,3:07:01,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.5,29.4,25.6,1999.9,25.6,25.8
516,3/11/2024,3:07:11,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
517,3/11/2024,3:07:21,29.8,29.8,29.6,29.3,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.5,29.4,25.6,1999.9,25.6,25.8
518,3/11/2024,3:07:31,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.5,29.4,25.6,1999.9,25.6,25.9
519,3/11/2024,3:07:41,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
520,3/11/2024,3:07:51,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.9,29.6,1999.9,1999.9,1999.9,1999.9,29.5,29.5,29.4,29.4,25.6,1999.9,25.6,25.9
521,3/11/2024,3:08:01,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.9,29.6,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.5,29.4,25.6,1999.9,25.6,25.8
522,3/11/2024,3:08:11,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
523,3/11/2024,3:08:21,29.7,29.8,29.6,29.3,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.5,29.4,25.6,1999.9,25.6,25.8
524,3/11/2024,3:08:31,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
525,3/11/2024,3:08:42,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
526,3/11/2024,3:08:52,29.8,29.9,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
527,3/11/2024,3:09:02,29.8,29.8,29.6,29.3,29.2,29,28.2,26.7,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.5,29.4,25.6,1999.9,25.6,25.8
528,3/11/2024,3:09:12,29.8,29.8,29.6,29.3,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.5,29.4,25.6,1999.9,25.6,25.8
529,3/11/2024,3:09:22,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.5,29.4,25.6,1999.9,25.6,25.8
530,3/11/2024,3:09:32,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.5,29.4,25.6,1999.9,25.6,25.8
531,3/11/2024,3:09:42,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.5,29.4,25.6,1999.9,25.6,25.8
532,3/11/2024,3:09:52,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.6,29.5,29.5,25.6,1999.9,25.6,25.8
533,3/11/2024,3:10:02,29.8,29.8,29.6,29.3,29.2,29,28.2,26.7,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
534,3/11/2024,3:10:12,29.8,29.8,29.6,29.3,29.2,29,28.2,26.7,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
535,3/11/2024,3:10:23,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.5,29.4,25.6,1999.9,25.6,25.8
536,3/11/2024,3:10:33,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
537,3/11/2024,3:10:43,29.8,29.8,29.6,29.3,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.5,29.4,25.6,1999.9,25.6,25.8
538,3/11/2024,3:10:53,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
539,3/11/2024,3:11:03,29.8,29.8,29.6,29.4,29.2,29,28.2,26.7,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
540,3/11/2024,3:11:13,29.8,29.8,29.6,29.4,29.2,29,28.2,26.7,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.5,29.4,25.6,1999.9,25.6,25.8
541,3/11/2024,3:11:23,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.5,29.4,25.6,1999.9,25.6,25.8
542,3/11/2024,3:11:33,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.5,29.4,25.6,1999.9,25.6,25.8
543,3/11/2024,3:11:43,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.6,29.5,29.4,25.6,1999.9,25.6,25.8
544,3/11/2024,3:11:53,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.6,29.5,29.4,25.6,1999.9,25.6,25.8
545,3/11/2024,3:12:04,29.8,29.8,29.6,29.4,29.2,29,28.2,26.7,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.6,29.5,29.4,25.6,1999.9,25.6,25.8
546,3/11/2024,3:12:14,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.6,29.5,29.5,25.6,1999.9,25.6,25.8
547,3/11/2024,3:12:24,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.5,29.4,25.6,1999.9,25.6,25.8
548,3/11/2024,3:12:34,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.6,29.5,29.4,25.6,1999.9,25.6,25.8
549,3/11/2024,3:12:44,29.8,29.8,29.6,29.3,29.2,29,28.2,26.7,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.6,29.5,29.5,25.6,1999.9,25.6,25.8
550,3/11/2024,3:12:54,29.7,29.8,29.6,29.3,29.2,29,28.2,26.7,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.5,29.4,25.6,1999.9,25.6,25.8
551,3/11/2024,3:13:04,29.8,29.8,29.6,29.3,29.2,29,28.2,26.7,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.5,29.4,25.6,1999.9,25.6,25.8
552,3/11/2024,3:13:14,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.5,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.5,29.4,25.6,1999.9,25.6,25.8
553,3/11/2024,3:13:24,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.5,29.4,25.6,1999.9,25.6,25.8
554,3/11/2024,3:13:34,29.8,29.8,29.6,29.3,29.2,29,28.2,26.7,1999.9,31.1,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
555,3/11/2024,3:13:45,29.8,29.8,29.6,29.4,29.2,29,28.2,26.8,1999.9,31.1,28.8,29.6,1999.9,1999.9,1999.9,1999.9,29.6,29.5,29.4,29.4,25.6,1999.9,25.6,25.8
